,organ_name,code,date
2412,招商证券,002555,2017-05-04
2413,招商证券,002640,2017-05-04
2414,招商证券,002648,2017-05-04
2415,招商证券,002714,2017-05-04
2416,招商证券,002831,2017-05-04
2417,招商证券,002859,2017-05-04
2418,招商证券,300036,2017-05-04
2419,招商证券,300156,2017-05-04
2420,招商证券,300418,2017-05-04
2421,招商证券,300588,2017-05-04
2422,招商证券,600031,2017-05-04
2423,招商证券,600104,2017-05-04
2424,招商证券,600153,2017-05-04
2425,招商证券,600160,2017-05-04
2426,招商证券,600161,2017-05-04
2427,招商证券,600258,2017-05-04
2428,招商证券,600325,2017-05-04
2429,招商证券,600487,2017-05-04
2430,招商证券,600516,2017-05-04
2431,招商证券,600582,2017-05-04
2432,招商证券,600729,2017-05-04
2433,招商证券,600742,2017-05-04
2434,招商证券,600760,2017-05-04
2435,招商证券,601012,2017-05-04
2436,招商证券,601111,2017-05-04
2437,招商证券,601336,2017-05-04
2438,招商证券,601699,2017-05-04
2439,招商证券,601933,2017-05-04
2440,招商证券,601939,2017-05-04
2441,招商证券,601997,2017-05-04
2442,招商证券,603808,2017-05-04
2443,招商证券,603993,2017-05-04
2444,联讯证券,000915,2017-05-05
2445,联讯证券,002040,2017-05-05
2446,联讯证券,600160,2017-05-05
2447,联讯证券,600771,2017-05-05
2448,联讯证券,601008,2017-05-05
2449,联讯证券,000826,2017-05-12
2450,联讯证券,300033,2017-05-12
2451,联讯证券,300347,2017-05-12
2452,联讯证券,600036,2017-05-12
2453,联讯证券,600125,2017-05-12
2454,联讯证券,601333,2017-05-12
2455,联讯证券,002343,2017-05-19
2456,联讯证券,002410,2017-05-19
2457,联讯证券,002643,2017-05-19
2458,联讯证券,300347,2017-05-19
2459,联讯证券,600276,2017-05-19
2460,联讯证券,601238,2017-05-19
2461,联讯证券,000826,2017-05-26
2462,联讯证券,000830,2017-05-26
2463,联讯证券,002410,2017-05-26
2464,联讯证券,600309,2017-05-26
2465,联讯证券,600528,2017-05-26
2466,联讯证券,600566,2017-05-26
2467,申万宏源证券,000027,2017-05-26
2468,申万宏源证券,000568,2017-05-26
2469,申万宏源证券,002051,2017-05-26
2470,申万宏源证券,002242,2017-05-26
2471,申万宏源证券,002439,2017-05-26
2472,申万宏源证券,002640,2017-05-26
2473,申万宏源证券,600038,2017-05-26
2474,申万宏源证券,600310,2017-05-26
2475,申万宏源证券,600388,2017-05-26
2476,申万宏源证券,601933,2017-05-26
2477,国金证券,000063,2017-05-31
2478,国金证券,000429,2017-05-31
2479,国金证券,002050,2017-05-31
2480,国金证券,600196,2017-05-31
2481,国金证券,600197,2017-05-31
2482,国金证券,600507,2017-05-31
2483,国金证券,600885,2017-05-31
2484,国金证券,601006,2017-05-31
2485,国金证券,601166,2017-05-31
2486,国金证券,601991,2017-05-31
2487,华创证券,000069,2017-06-01
2488,华创证券,000661,2017-06-01
2489,华创证券,002570,2017-06-01
2490,华创证券,002624,2017-06-01
2491,华创证券,300271,2017-06-01
2492,华创证券,300566,2017-06-01
2493,华创证券,300628,2017-06-01
2494,华创证券,600884,2017-06-01
2495,华创证券,601111,2017-06-01
2496,华创证券,601318,2017-06-01
2497,联讯证券,000553,2017-06-02
2498,联讯证券,002773,2017-06-02
2499,联讯证券,600004,2017-06-02
2500,联讯证券,600028,2017-06-02
2501,联讯证券,600566,2017-06-02
2502,联讯证券,603566,2017-06-02
2503,长城证券,000895,2017-06-05
2504,长城证券,000999,2017-06-05
2505,长城证券,002797,2017-06-05
2506,长城证券,300133,2017-06-05
2507,长城证券,300136,2017-06-05
2508,长城证券,600809,2017-06-05
2509,长城证券,601111,2017-06-05
2510,长城证券,601336,2017-06-05
2511,长城证券,601688,2017-06-05
2512,长城证券,601939,2017-06-05
2513,华创证券,601006,2017-10-12
2514,联讯证券,002385,2017-06-09
2515,联讯证券,002555,2017-06-09
2516,联讯证券,600031,2017-06-09
2517,联讯证券,600309,2017-06-09
2518,联讯证券,603566,2017-06-09
2519,华创证券,601006,2017-10-26
2520,联讯证券,002002,2017-06-16
2521,联讯证券,300410,2017-06-16
2522,联讯证券,600343,2017-06-16
2523,联讯证券,603160,2017-06-16
2524,联讯证券,603566,2017-06-16
2525,华创证券,002120,2017-10-27
2526,联讯证券,000830,2017-06-23
2527,联讯证券,300450,2017-06-23
2528,联讯证券,300457,2017-06-23
2529,联讯证券,600028,2017-06-23
2530,联讯证券,601000,2017-06-23
2531,申万宏源证券,000568,2017-06-27
2532,申万宏源证券,000997,2017-06-27
2533,申万宏源证券,002544,2017-06-27
2534,申万宏源证券,002614,2017-06-27
2535,申万宏源证券,002640,2017-06-27
2536,申万宏源证券,002689,2017-06-27
2537,申万宏源证券,600089,2017-06-27
2538,申万宏源证券,600153,2017-06-27
2539,申万宏源证券,600388,2017-06-27
2540,申万宏源证券,601933,2017-06-27
2541,中投证券,002007,2017-06-19
2542,中投证券,002051,2017-06-19
2543,中投证券,002223,2017-06-19
2544,中投证券,600109,2017-06-19
2545,中投证券,600172,2017-06-19
2546,中投证券,600816,2017-06-19
2547,中投证券,600970,2017-06-19
2548,中投证券,601336,2017-06-19
2549,招商证券,000026,2017-06-29
2550,招商证券,000069,2017-06-29
2551,招商证券,000333,2017-06-29
2552,招商证券,000338,2017-06-29
2553,招商证券,000400,2017-06-29
2554,招商证券,000568,2017-06-29
2555,招商证券,000581,2017-06-29
2556,招商证券,000688,2017-06-29
2557,招商证券,000858,2017-06-29
2558,招商证券,000921,2017-06-29
2559,招商证券,000983,2017-06-29
2560,招商证券,002008,2017-06-29
2561,招商证券,002013,2017-06-29
2562,招商证券,002050,2017-06-29
2563,招商证券,002078,2017-06-29
2564,招商证券,002080,2017-06-29
2565,招商证券,002217,2017-06-29
2566,招商证券,002221,2017-06-29
2567,招商证券,002299,2017-06-29
2568,招商证券,002365,2017-06-29
2569,招商证券,002372,2017-06-29
2570,招商证券,002410,2017-06-29
2571,招商证券,002415,2017-06-29
2572,招商证券,002419,2017-06-29
2573,招商证券,002451,2017-06-29
2574,招商证券,002458,2017-06-29
2575,招商证券,002475,2017-06-29
2576,招商证券,002555,2017-06-29
2577,招商证券,002601,2017-06-29
2578,招商证券,002624,2017-06-29
2579,招商证券,002640,2017-06-29
2580,招商证券,002859,2017-06-29
2581,招商证券,300036,2017-06-29
2582,招商证券,300097,2017-06-29
2583,招商证券,300115,2017-06-29
2584,招商证券,300144,2017-06-29
2585,招商证券,300156,2017-06-29
2586,招商证券,300197,2017-06-29
2587,招商证券,300395,2017-06-29
2588,招商证券,600004,2017-06-29
2589,招商证券,600030,2017-06-29
2590,招商证券,600031,2017-06-29
2591,招商证券,600068,2017-06-29
2592,招商证券,600104,2017-06-29
2593,招商证券,600153,2017-06-29
2594,招商证券,600188,2017-06-29
2595,招商证券,600258,2017-06-29
2596,招商证券,600309,2017-06-29
2597,招商证券,600325,2017-06-29
2598,招商证券,600373,2017-06-29
2599,招商证券,600390,2017-06-29
2600,招商证券,600426,2017-06-29
2601,招商证券,600487,2017-06-29
2602,招商证券,600516,2017-06-29
2603,招商证券,600690,2017-06-29
2604,招商证券,600729,2017-06-29
2605,招商证券,600742,2017-06-29
2606,招商证券,600884,2017-06-29
2607,招商证券,600893,2017-06-29
2608,招商证券,601012,2017-06-29
2609,招商证券,601166,2017-06-29
2610,招商证券,601233,2017-06-29
2611,招商证券,601336,2017-06-29
2612,招商证券,601339,2017-06-29
2613,招商证券,601933,2017-06-29
2614,招商证券,601997,2017-06-29
2615,招商证券,603337,2017-06-29
2616,招商证券,603600,2017-06-29
2617,招商证券,603808,2017-06-29
2618,招商证券,603939,2017-06-29
2619,华创证券,000069,2017-06-30
2620,华创证券,002179,2017-06-30
2621,华创证券,300070,2017-06-30
2622,华创证券,300116,2017-06-30
2623,华创证券,600153,2017-06-30
2624,华创证券,600362,2017-06-30
2625,华创证券,600498,2017-06-30
2626,华创证券,600808,2017-06-30
2627,华创证券,600884,2017-06-30
2628,华创证券,603111,2017-06-30
2629,联讯证券,000895,2017-06-30
2630,联讯证券,002179,2017-06-30
2631,联讯证券,002242,2017-06-30
2632,联讯证券,300007,2017-06-30
2633,联讯证券,600125,2017-06-30
2634,联讯证券,603160,2017-06-30
2635,长城证券,000563,2017-07-03
2636,长城证券,000596,2017-07-03
2637,长城证券,000783,2017-07-03
2638,长城证券,002472,2017-07-03
2639,长城证券,002726,2017-07-03
2640,长城证券,300467,2017-07-03
2641,长城证券,600557,2017-07-03
2642,长城证券,600637,2017-07-03
2643,长城证券,601058,2017-07-03
2644,长城证券,603885,2017-07-03
2645,国金证券,000063,2017-07-04
2646,国金证券,002050,2017-07-04
2647,国金证券,002185,2017-07-04
2648,国金证券,002555,2017-07-04
2649,国金证券,300136,2017-07-04
2650,国金证券,600197,2017-07-04
2651,国金证券,600477,2017-07-04
2652,国金证券,600507,2017-07-04
2653,国金证券,600885,2017-07-04
2654,国金证券,601012,2017-07-04
2655,联讯证券,000008,2017-07-21
2656,联讯证券,002019,2017-07-21
2657,联讯证券,002304,2017-07-21
2658,联讯证券,002493,2017-07-21
2659,联讯证券,601766,2017-07-21
2660,联讯证券,000952,2017-07-28
2661,联讯证券,002230,2017-07-28
2662,联讯证券,002304,2017-07-28
2663,联讯证券,300251,2017-07-28
2664,联讯证券,300377,2017-07-28
2665,联讯证券,601919,2017-07-28
2666,招商证券,000001,2017-07-29
2667,招商证券,000063,2017-07-29
2668,招商证券,000069,2017-07-29
2669,招商证券,000568,2017-07-29
2670,招商证券,000651,2017-07-29
2671,招商证券,000671,2017-07-29
2672,招商证券,000776,2017-07-29
2673,招商证券,000858,2017-07-29
2674,招商证券,000963,2017-07-29
2675,招商证券,000998,2017-07-29
2676,招商证券,002001,2017-07-29
2677,招商证券,002008,2017-07-29
2678,招商证券,002050,2017-07-29
2679,招商证券,002078,2017-07-29
2680,招商证券,002080,2017-07-29
2681,招商证券,002217,2017-07-29
2682,招商证券,002221,2017-07-29
2683,招商证券,002299,2017-07-29
2684,招商证券,002310,2017-07-29
2685,招商证券,002365,2017-07-29
2686,招商证券,002372,2017-07-29
2687,招商证券,002451,2017-07-29
2688,招商证券,002475,2017-07-29
2689,招商证券,002479,2017-07-29
2690,招商证券,002555,2017-07-29
2691,招商证券,002624,2017-07-29
2692,招商证券,002640,2017-07-29
2693,招商证券,300036,2017-07-29
2694,招商证券,300065,2017-07-29
2695,招商证券,300097,2017-07-29
2696,招商证券,300098,2017-07-29
2697,招商证券,300144,2017-07-29
2698,招商证券,300197,2017-07-29
2699,招商证券,300588,2017-07-29
2700,招商证券,600004,2017-07-29
2701,招商证券,600031,2017-07-29
2702,招商证券,600068,2017-07-29
2703,招商证券,600111,2017-07-29
2704,招商证券,600153,2017-07-29
2705,招商证券,600258,2017-07-29
2706,招商证券,600309,2017-07-29
2707,招商证券,600348,2017-07-29
2708,招商证券,600516,2017-07-29
2709,招商证券,600525,2017-07-29
2710,招商证券,600729,2017-07-29
2711,招商证券,600742,2017-07-29
2712,招商证券,600893,2017-07-29
2713,招商证券,601012,2017-07-29
2714,招商证券,601166,2017-07-29
2715,招商证券,601225,2017-07-29
2716,招商证券,601233,2017-07-29
2717,招商证券,601318,2017-07-29
2718,招商证券,601933,2017-07-29
2719,招商证券,603600,2017-07-29
2720,招商证券,603808,2017-07-29
2721,申万宏源证券,000568,2017-07-31
2722,申万宏源证券,002221,2017-07-31
2723,申万宏源证券,002536,2017-07-31
2724,申万宏源证券,002624,2017-07-31
2725,申万宏源证券,002640,2017-07-31
2726,申万宏源证券,000762,2017-07-31
2727,申万宏源证券,600366,2017-07-31
2728,申万宏源证券,601169,2017-07-31
2729,申万宏源证券,603018,2017-07-31
2730,申万宏源证券,603556,2017-07-31
2731,华创证券,000933,2017-07-31
2732,华创证券,002179,2017-07-31
2733,华创证券,002624,2017-07-31
2734,华创证券,300070,2017-07-31
2735,华创证券,300116,2017-07-31
2736,华创证券,600153,2017-07-31
2737,华创证券,600309,2017-07-31
2738,华创证券,600884,2017-07-31
2739,华创证券,601169,2017-07-31
2740,华创证券,603197,2017-07-31
2741,国金证券,000709,2017-07-31
2742,国金证券,002050,2017-07-31
2743,国金证券,002142,2017-07-31
2744,国金证券,002299,2017-07-31
2745,国金证券,600075,2017-07-31
2746,国金证券,600153,2017-07-31
2747,国金证券,600519,2017-07-31
2748,国金证券,600885,2017-07-31
2749,国金证券,601222,2017-07-31
2750,国金证券,601636,2017-07-31
2751,长城证券,000596,2017-08-01
2752,长城证券,000630,2017-08-01
2753,长城证券,002737,2017-08-01
2754,长城证券,002880,2017-08-01
2755,长城证券,300078,2017-08-01
2756,长城证券,600031,2017-08-01
2757,长城证券,600066,2017-08-01
2758,长城证券,600138,2017-08-01
2759,长城证券,600816,2017-08-01
2760,长城证券,601233,2017-08-01
2761,方正证券,000425,2017-08-01
2762,方正证券,002027,2017-08-01
2763,方正证券,002126,2017-08-01
2764,方正证券,002273,2017-08-01
2765,方正证券,002493,2017-08-01
2766,方正证券,002536,2017-08-01
2767,方正证券,600031,2017-08-01
2768,方正证券,603589,2017-08-01
2769,方正证券,603788,2017-08-01
2770,方正证券,603899,2017-08-01
2771,方正证券,000050,2017-07-28
2772,方正证券,000425,2017-07-28
2773,方正证券,000639,2017-07-28
2774,方正证券,000651,2017-07-28
2775,方正证券,000888,2017-07-28
2776,方正证券,000932,2017-07-28
2777,方正证券,002024,2017-07-28
2778,方正证券,002025,2017-07-28
2779,方正证券,002027,2017-07-28
2780,方正证券,002074,2017-07-28
2781,方正证券,002091,2017-07-28
2782,方正证券,002126,2017-07-28
2783,方正证券,002234,2017-07-28
2784,方正证券,002273,2017-07-28
2785,方正证券,002493,2017-07-28
2786,方正证券,002536,2017-07-28
2787,方正证券,000762,2017-07-28
2788,方正证券,300595,2017-07-28
2789,方正证券,600031,2017-07-28
2790,方正证券,600266,2017-07-28
2791,方正证券,600383,2017-07-28
2792,方正证券,600566,2017-07-28
2793,方正证券,600782,2017-07-28
2794,方正证券,600809,2017-07-28
2795,方正证券,600893,2017-07-28
2796,方正证券,601678,2017-07-28
2797,方正证券,603096,2017-07-28
2798,方正证券,603239,2017-07-28
