,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1
3250,3250,2021_01_part3.xlsx,2021/1/5,"海尔智家
SH600690",SH600690,0.5896,-0.0359,0.0904,连续3个月推荐,3,家用电器,大市值,长江证券,,,2021-01-05,A600690
3251,3251,2021_01_part3.xlsx,2021/1/5,"先导智能
SZ300450",SZ300450,0.9348,0.0017,0.0656,近2个月首推,4,机械设备,中市值,长江证券,,,2021-01-05,A300450
3252,3252,2021_01_part3.xlsx,2021/1/5,"三七互娱
SZ002555",SZ002555,0.185,0.0295,0.0349,连续2个月推荐,4,传媒,中市值,长江证券,,,2021-01-05,A002555
3253,3253,2021_01_part3.xlsx,2021/1/5,"京东方Ａ
SZ000725",SZ000725,0.557,-0.0016,0.03,连续5个月推荐,4,电子,大市值,长江证券,,,2021-01-05,A000725
3254,3254,2021_01_part3.xlsx,2021/1/5,"新泉股份
SH603179",SH603179,0.6778,-0.029,0.0177,连续2个月推荐,2,汽车,小市值,长江证券,,,2021-01-05,A603179
3255,3255,2021_01_part3.xlsx,2021/1/5,"中国平安
SH601318",SH601318,0.0217,-0.0336,-0.0908,连续6个月推荐,9,非银金融,大市值,长江证券,,,2021-01-05,A601318
3256,3256,2021_01_part3.xlsx,2021/1/5,"菲 利 华
SZ300395",SZ300395,0.3894,0.005,-0.2198,近4个月首推,1,有色金属,小市值,长江证券,,,2021-01-05,A300395
3257,3257,2021_01_part3.xlsx,2021/1/5,"赛轮轮胎
SH601058",SH601058,0.7413,-0.02,0.457,连续2个月推荐,2,化工,中市值,信达证券,,,2021-01-05,A601058
3258,3258,2021_01_part3.xlsx,2021/1/5,"万达电影
SZ002739",SZ002739,0.0727,-0.0025,0.1864,连续2个月推荐,4,传媒,中市值,信达证券,,,2021-01-05,A002739
3259,3259,2021_01_part3.xlsx,2021/1/5,"东方财富
SZ300059",SZ300059,0.8628,-0.0163,0.1355,连续13个月推荐,9,非银金融,大市值,信达证券,,,2021-01-05,A300059
3260,3260,2021_01_part3.xlsx,2021/1/5,"中简科技
SZ300777",SZ300777,0.3586,0.0113,0.0516,近12个月首推,1,化工,小市值,信达证券,,,2021-01-05,A300777
3261,3261,2021_01_part3.xlsx,2021/1/5,"安宁股份
SZ002978",SZ002978,0.9868,-0.0171,-0.0277,近12个月首推,1,采掘,小市值,信达证券,,,2021-01-05,A002978
3262,3262,2021_01_part3.xlsx,2021/1/5,"国际医学
SZ000516",SZ000516,0.8377,0.0617,-0.0732,近2个月首推,1,医药生物,中市值,信达证券,,,2021-01-05,A000516
3263,3263,2021_01_part3.xlsx,2021/1/5,"杉杉股份
SH600884",SH600884,0.9212,-0.0079,-0.0738,连续5个月推荐,2,电子,中市值,信达证券,,,2021-01-05,A600884
3264,3264,2021_01_part3.xlsx,2021/1/5,"中国长城
SZ000066",SZ000066,0.3212,-0.0386,-0.0879,近2个月首推,1,计算机,中市值,信达证券,,,2021-01-05,A000066
3265,3265,2021_01_part3.xlsx,2021/1/5,"中密控股
SZ300470",SZ300470,0.3828,0.0247,-0.0989,近3个月首推,1,机械设备,小市值,信达证券,,,2021-01-05,A300470
3266,3266,2021_01_part3.xlsx,2021/1/5,"孚能科技
科688567",科688567,0.209,-0.0089,-0.1812,连续5个月推荐,1,电气设备,小市值,信达证券,,,2021-01-05,A688567
3267,3267,2021_01_part3.xlsx,2021/1/5,"天工国际
HK00826",HK00826,0.3576,-0.0229,0.237,近12个月首推,1,港股,小市值,东兴证券,,,2021-01-05,AK00826
3268,3268,2021_01_part3.xlsx,2021/1/5,"邮储银行
SH601658",SH601658,0.402,-0.0057,0.1464,连续3个月推荐,1,银行,中市值,东兴证券,,,2021-01-05,A601658
3269,3269,2021_01_part3.xlsx,2021/1/5,"国检集团
SH603060",SH603060,0.7594,-0.0215,0.1196,近4个月首推,1,综合,小市值,东兴证券,,,2021-01-05,A603060
3270,3270,2021_01_part3.xlsx,2021/1/5,"紫金矿业
SH601899",SH601899,0.6231,-0.0482,0.0334,连续6个月推荐,8,有色金属,大市值,东兴证券,,,2021-01-05,A601899
3271,3271,2021_01_part3.xlsx,2021/1/5,"金山办公
科688111",科688111,0.5769,-0.0071,0.0097,近12个月首推,4,计算机,小市值,东兴证券,,,2021-01-05,A688111
3272,3272,2021_01_part3.xlsx,2021/1/5,"五 粮 液
SZ000858",SZ000858,0.7011,-0.0077,-0.0024,连续10个月推荐,3,食品饮料,大市值,东兴证券,,,2021-01-05,A000858
3273,3273,2021_01_part3.xlsx,2021/1/5,"蒙娜丽莎
SZ002918",SZ002918,0.1556,-0.0257,-0.0245,近12个月首推,2,建筑材料,小市值,东兴证券,,,2021-01-05,A002918
3274,3274,2021_01_part3.xlsx,2021/1/5,"中国广核
SZ003816",SZ003816,0.1912,-0.011,-0.0284,近12个月首推,1,公用事业,中市值,东兴证券,,,2021-01-05,A003816
3275,3275,2021_01_part3.xlsx,2021/1/5,"隆平高科
SZ000998",SZ000998,0.0124,0.0068,-0.0924,近12个月首推,4,农林牧渔,小市值,东兴证券,,,2021-01-05,A000998
3276,3276,2021_01_part3.xlsx,2021/1/5,"星源材质
SZ300568",SZ300568,0.9375,-0.0327,-0.1625,近2个月首推,2,化工,中市值,东兴证券,,,2021-01-05,A300568
3277,3277,2021_01_part3.xlsx,2021/1/5,"城发环境
SZ000885",SZ000885,0.2534,0.0,-0.1638,连续6个月推荐,1,交通运输,小市值,东兴证券,,,2021-01-05,A000885
3278,3278,2021_01_part3.xlsx,2021/1/5,"晶盛机电
SZ300316",SZ300316,0.9115,0.0032,0.3344,连续2个月推荐,2,电气设备,中市值,安信证券,,,2021-01-05,A300316
3279,3279,2021_01_part3.xlsx,2021/1/5,"海康威视
SZ002415",SZ002415,0.808,-0.0195,0.2987,近2个月首推,2,电子,大市值,安信证券,,,2021-01-05,A002415
3280,3280,2021_01_part3.xlsx,2021/1/5,"泸州老窖
SZ000568",SZ000568,0.7075,-0.0325,0.1395,连续13个月推荐,7,食品饮料,大市值,安信证券,,,2021-01-05,A000568
3281,3281,2021_01_part3.xlsx,2021/1/5,"中国中免
SH601888",SH601888,0.6281,-0.0428,0.0409,连续9个月推荐,6,休闲服务,大市值,安信证券,,,2021-01-05,A601888
3282,3282,2021_01_part3.xlsx,2021/1/5,"中航沈飞
SH600760",SH600760,0.6353,0.0009,-0.0169,连续2个月推荐,3,国防军工,大市值,安信证券,,,2021-01-05,A600760
3283,3283,2021_01_part3.xlsx,2021/1/5,"格力电器
SZ000651",SZ000651,0.1666,0.0137,-0.0911,连续5个月推荐,2,家用电器,大市值,安信证券,,,2021-01-05,A000651
3284,3284,2021_01_part3.xlsx,2021/1/5,"嘉元科技
科688388",科688388,0.6871,0.0298,-0.1177,近12个月首推,1,有色金属,小市值,安信证券,,,2021-01-05,A688388
3285,3285,2021_01_part3.xlsx,2021/1/5,"国金证券
SH600109",SH600109,0.1659,-0.0184,-0.1254,近4个月首推,1,非银金融,中市值,安信证券,,,2021-01-05,A600109
3286,3286,2021_01_part3.xlsx,2021/1/5,"鸿利智汇
SZ300219",SZ300219,0.4765,0.0276,-0.1589,近12个月首推,1,电子,小市值,安信证券,,,2021-01-05,A300219
3287,3287,2021_01_part3.xlsx,2021/1/5,"吉 比 特
SH603444",SH603444,0.7016,0.0474,-0.1948,近3个月首推,3,传媒,中市值,安信证券,,,2021-01-05,A603444
3288,3288,2021_01_part3.xlsx,2021/1/5,"深 信 服
SZ300454",SZ300454,0.5997,-0.0332,0.1987,连续2个月推荐,3,计算机,中市值,华西证券,,,2021-01-05,A300454
3289,3289,2021_01_part3.xlsx,2021/1/5,"天奈科技
科688116",科688116,0.9763,-0.0271,0.1355,近12个月首推,2,化工,小市值,华西证券,,,2021-01-05,A688116
3290,3290,2021_01_part3.xlsx,2021/1/5,"桐昆股份
SH601233",SH601233,0.5996,-0.042,0.1268,连续6个月推荐,4,化工,中市值,华西证券,,,2021-01-05,A601233
3291,3291,2021_01_part3.xlsx,2021/1/5,"妙可蓝多
SH600882",SH600882,0.7719,0.0224,0.0902,连续2个月推荐,1,食品饮料,中市值,华西证券,,,2021-01-05,A600882
3292,3292,2021_01_part3.xlsx,2021/1/5,"顾家家居
SH603816",SH603816,0.6983,0.0422,0.0437,连续3个月推荐,1,轻工制造,中市值,华西证券,,,2021-01-05,A603816
3293,3293,2021_01_part3.xlsx,2021/1/5,"新泉股份
SH603179",SH603179,0.6778,-0.029,0.0177,连续2个月推荐,2,汽车,小市值,华西证券,,,2021-01-05,A603179
3294,3294,2021_01_part3.xlsx,2021/1/5,"长春高新
SZ000661",SZ000661,0.4358,0.0036,0.0127,连续3个月推荐,6,医药生物,大市值,华西证券,,,2021-01-05,A000661
3295,3295,2021_01_part3.xlsx,2021/1/5,"金晶科技
SH600586",SH600586,0.7793,-0.0084,-0.02,近12个月首推,1,建筑材料,小市值,华西证券,,,2021-01-05,A600586
3296,3296,2021_01_part3.xlsx,2021/1/5,"中粮糖业
SH600737",SH600737,0.4727,-0.0042,-0.0506,连续2个月推荐,1,农林牧渔,中市值,华西证券,,,2021-01-05,A600737
3297,3297,2021_01_part3.xlsx,2021/1/5,"大立科技
SZ002214",SZ002214,0.1654,-0.0226,-0.0988,连续2个月推荐,1,电子,小市值,华西证券,,,2021-01-05,A002214
3298,3298,2021_01_part3.xlsx,2021/1/5,"中控技术
科688777",科688777,0.3332,0.0164,-0.1679,连续2个月推荐,1,电气设备,小市值,华西证券,,,2021-01-05,A688777
3299,3299,2021_01_part3.xlsx,2021/1/5,"绝味食品
SH603517",SH603517,0.2839,0.0065,0.1628,近3个月首推,1,食品饮料,中市值,财通证券,,,2021-01-05,A603517
3300,3300,2021_01_part3.xlsx,2021/1/5,"中矿资源
SZ002738",SZ002738,0.9117,-0.0283,0.1334,近2个月首推,1,有色金属,小市值,财通证券,,,2021-01-05,A002738
3301,3301,2021_01_part3.xlsx,2021/1/5,"桐昆股份
SH601233",SH601233,0.5996,-0.042,0.1268,连续6个月推荐,4,化工,中市值,财通证券,,,2021-01-05,A601233
3302,3302,2021_01_part3.xlsx,2021/1/5,"金城医药
SZ300233",SZ300233,0.2819,0.0026,0.0756,近2个月首推,1,医药生物,小市值,财通证券,,,2021-01-05,A300233
3303,3303,2021_01_part3.xlsx,2021/1/5,"宁德时代
SZ300750",SZ300750,0.98,-0.0154,0.0085,连续14个月推荐,5,电气设备,大市值,财通证券,,,2021-01-05,A300750
3304,3304,2021_01_part3.xlsx,2021/1/5,"用友网络
SH600588",SH600588,0.204,-0.041,-0.0178,连续9个月推荐,3,计算机,大市值,财通证券,,,2021-01-05,A600588
3305,3305,2021_01_part3.xlsx,2021/1/5,"格力电器
SZ000651",SZ000651,0.1666,0.0137,-0.0911,连续5个月推荐,2,家用电器,大市值,财通证券,,,2021-01-05,A000651
3306,3306,2021_01_part3.xlsx,2021/1/5,"上汽集团
SH600104",SH600104,0.2529,0.0598,-0.1023,连续4个月推荐,2,汽车,大市值,财通证券,,,2021-01-05,A600104
3307,3307,2021_01_part3.xlsx,2021/1/5,"当升科技
SZ300073",SZ300073,0.6901,-0.0153,-0.1075,近2个月首推,3,化工,中市值,财通证券,,,2021-01-05,A300073
3308,3308,2021_01_part3.xlsx,2021/1/5,"浙矿股份
SZ300837",SZ300837,0.0807,-0.032,-0.1172,近12个月首推,1,机械设备,小市值,财通证券,,,2021-01-05,A300837
3309,3309,2021_01_part3.xlsx,2021/1/5,"龙蟒佰利
SZ002601",SZ002601,0.5685,-0.0041,0.2918,连续5个月推荐,3,化工,中市值,新时代证券,,,2021-01-05,A002601
3310,3310,2021_01_part3.xlsx,2021/1/5,"中公教育
SZ002607",SZ002607,0.1386,-0.0353,0.1287,连续6个月推荐,2,传媒,中市值,新时代证券,,,2021-01-05,A002607
3311,3311,2021_01_part3.xlsx,2021/1/5,"欧派家居
SH603833",SH603833,0.7574,-0.0002,0.1123,连续6个月推荐,1,轻工制造,中市值,新时代证券,,,2021-01-05,A603833
3312,3312,2021_01_part3.xlsx,2021/1/5,"分众传媒
SZ002027",SZ002027,0.5454,-0.03,0.1003,连续9个月推荐,2,传媒,大市值,新时代证券,,,2021-01-05,A002027
3313,3313,2021_01_part3.xlsx,2021/1/5,"海 利 得
SZ002206",SZ002206,0.9002,0.0135,0.0844,近12个月首推,1,化工,小市值,新时代证券,,,2021-01-05,A002206
3314,3314,2021_01_part3.xlsx,2021/1/5,"贵州茅台
SH600519",SH600519,0.6142,0.0065,0.0591,连续11个月推荐,7,食品饮料,大市值,新时代证券,,,2021-01-05,A600519
3315,3315,2021_01_part3.xlsx,2021/1/5,"长江电力
SH600900",SH600900,0.687,-0.0126,0.0271,连续5个月推荐,1,公用事业,大市值,新时代证券,,,2021-01-05,A600900
3316,3316,2021_01_part3.xlsx,2021/1/5,"长春高新
SZ000661",SZ000661,0.4358,0.0036,0.0127,连续3个月推荐,6,医药生物,大市值,新时代证券,,,2021-01-05,A000661
3317,3317,2021_01_part3.xlsx,2021/1/5,"当升科技
SZ300073",SZ300073,0.6901,-0.0151,-0.1075,近2个月首推,3,化工,中市值,新时代证券,,,2021-01-05,A300073
3318,3318,2021_01_part3.xlsx,2021/1/5,"星源材质
SZ300568",SZ300568,0.9375,-0.0327,-0.1625,近2个月首推,2,化工,中市值,新时代证券,,,2021-01-05,A300568
3319,3319,2021_01_part3.xlsx,2021/1/5,"新华保险
SH601336",SH601336,0.1781,-0.0115,-0.1663,连续6个月推荐,1,非银金融,中市值,新时代证券,,,2021-01-05,A601336
3320,3320,2021_01_part3.xlsx,2021/1/5,"比 亚 迪
SZ002594",SZ002594,0.771,0.0233,0.2712,近2个月首推,3,汽车,大市值,中银证券,,,2021-01-05,A002594
3321,3321,2021_01_part3.xlsx,2021/1/5,"招商银行
SH600036",SH600036,0.9016,-0.0272,0.1627,连续10个月推荐,6,银行,大市值,中银证券,,,2021-01-05,A600036
3322,3322,2021_01_part3.xlsx,2021/1/5,"志邦家居
SH603801",SH603801,0.6369,-0.0172,0.1394,近2个月首推,1,轻工制造,小市值,中银证券,,,2021-01-05,A603801
3323,3323,2021_01_part3.xlsx,2021/1/5,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,0.1355,连续13个月推荐,9,非银金融,大市值,中银证券,,,2021-01-05,A300059
3324,3324,2021_01_part3.xlsx,2021/1/5,"桐昆股份
SH601233",SH601233,0.5996,-0.0403,0.1268,连续6个月推荐,4,化工,中市值,中银证券,,,2021-01-05,A601233
3325,3325,2021_01_part3.xlsx,2021/1/5,"先导智能
SZ300450",SZ300450,0.9348,0.0017,0.0656,近2个月首推,4,机械设备,中市值,中银证券,,,2021-01-05,A300450
3326,3326,2021_01_part3.xlsx,2021/1/5,"金山办公
科688111",科688111,0.5769,-0.0071,0.0097,近12个月首推,4,计算机,小市值,中银证券,,,2021-01-05,A688111
3327,3327,2021_01_part3.xlsx,2021/1/5,"华新水泥
SH600801",SH600801,0.2152,-0.0183,-0.0494,连续5个月推荐,1,建筑材料,中市值,中银证券,,,2021-01-05,A600801
3328,3328,2021_01_part3.xlsx,2021/1/5,"天赐材料
SZ002709",SZ002709,0.9691,-0.0112,-0.0812,近3个月首推,2,化工,中市值,中银证券,,,2021-01-05,A002709
3329,3329,2021_01_part3.xlsx,2021/1/5,"张 裕Ａ
SZ000869",SZ000869,0.3292,0.0132,-0.1445,连续2个月推荐,1,食品饮料,小市值,中银证券,,,2021-01-05,A000869
3330,3330,2021_01_part3.xlsx,2021/1/5,"晶盛机电
SZ300316",SZ300316,0.9115,0.0032,0.3344,连续2个月推荐,2,电气设备,中市值,国金证券,,,2021-01-05,A300316
3331,3331,2021_01_part3.xlsx,2021/1/5,"梦 百 合
SH603313",SH603313,0.2912,0.0073,0.1875,近2个月首推,4,轻工制造,小市值,国金证券,,,2021-01-05,A603313
3332,3332,2021_01_part3.xlsx,2021/1/5,"中国巨石
SH600176",SH600176,0.4609,-0.0313,0.1288,连续6个月推荐,5,化工,中市值,国金证券,,,2021-01-05,A600176
3333,3333,2021_01_part3.xlsx,2021/1/5,"贵州茅台
SH600519",SH600519,0.6142,0.0065,0.0591,连续11个月推荐,7,食品饮料,大市值,国金证券,,,2021-01-05,A600519
3334,3334,2021_01_part3.xlsx,2021/1/5,"万 科Ａ
SZ000002",SZ000002,0.0127,-0.021,-0.0317,连续8个月推荐,5,房地产,大市值,国金证券,,,2021-01-05,A000002
3335,3335,2021_01_part3.xlsx,2021/1/5,"立讯精密
SZ002475",SZ002475,0.222,0.0208,-0.0538,连续13个月推荐,3,电子,大市值,国金证券,,,2021-01-05,A002475
3336,3336,2021_01_part3.xlsx,2021/1/5,"龙蟠科技
SH603906",SH603906,0.966,-0.0124,-0.1013,连续3个月推荐,2,化工,小市值,国金证券,,,2021-01-05,A603906
3337,3337,2021_01_part3.xlsx,2021/1/5,"歌尔股份
SZ002241",SZ002241,0.5072,0.0535,-0.1104,连续8个月推荐,2,电子,大市值,国金证券,,,2021-01-05,A002241
3338,3338,2021_01_part3.xlsx,2021/1/5,"保利地产
SH600048",SH600048,0.0157,-0.0298,-0.1271,连续2个月推荐,1,房地产,大市值,国金证券,,,2021-01-05,A600048
3339,3339,2021_01_part3.xlsx,2021/1/5,"洋河股份
SZ002304",SZ002304,0.6496,-0.0345,-0.1355,连续3个月推荐,3,食品饮料,大市值,国金证券,,,2021-01-05,A002304
3340,3340,2021_01_part3.xlsx,2021/1/5,"亿纬锂能
SZ300014",SZ300014,0.853,-0.0025,0.3067,连续4个月推荐,4,电气设备,大市值,银河证券,,,2021-01-05,A300014
3341,3341,2021_01_part3.xlsx,2021/1/5,"华贸物流
SH603128",SH603128,0.8015,-0.0179,0.2088,连续4个月推荐,1,交通运输,小市值,银河证券,,,2021-01-05,A603128
3342,3342,2021_01_part3.xlsx,2021/1/5,"智飞生物
SZ300122",SZ300122,0.7261,-0.0445,0.0681,近2个月首推,4,医药生物,大市值,银河证券,,,2021-01-05,A300122
3343,3343,2021_01_part3.xlsx,2021/1/5,"晨光文具
SH603899",SH603899,0.6172,-0.0043,0.0624,连续2个月推荐,1,轻工制造,中市值,银河证券,,,2021-01-05,A603899
3344,3344,2021_01_part3.xlsx,2021/1/5,"恒立液压
SH601100",SH601100,0.3158,-0.0235,0.0369,连续6个月推荐,3,机械设备,大市值,银河证券,,,2021-01-05,A601100
3345,3345,2021_01_part3.xlsx,2021/1/5,"紫金矿业
SH601899",SH601899,0.6231,-0.0482,0.0334,连续6个月推荐,8,有色金属,大市值,银河证券,,,2021-01-05,A601899
3346,3346,2021_01_part3.xlsx,2021/1/5,"隆平高科
SZ000998",SZ000998,0.0124,0.0068,-0.0924,近12个月首推,4,农林牧渔,小市值,银河证券,,,2021-01-05,A000998
3347,3347,2021_01_part3.xlsx,2021/1/5,"中国太保
SH601601",SH601601,0.2678,-0.0274,-0.0966,连续5个月推荐,4,非银金融,大市值,银河证券,,,2021-01-05,A601601
3348,3348,2021_01_part3.xlsx,2021/1/5,"航天发展
SZ000547",SZ000547,0.2626,0.0011,-0.0967,近2个月首推,2,国防军工,中市值,银河证券,,,2021-01-05,A000547
3349,3349,2021_01_part3.xlsx,2021/1/5,"银轮股份
SZ002126",SZ002126,0.1555,-0.0029,-0.2026,连续2个月推荐,1,汽车,小市值,银河证券,,,2021-01-05,A002126
3350,3350,2021_01_part3.xlsx,2021/1/5,"海康威视
SZ002415",SZ002415,0.808,-0.0206,0.2987,近2个月首推,2,电子,大市值,粤开证券,,,2021-01-05,A002415
3351,3351,2021_01_part3.xlsx,2021/1/5,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,0.1355,连续13个月推荐,9,非银金融,大市值,粤开证券,,,2021-01-05,A300059
3352,3352,2021_01_part3.xlsx,2021/1/5,"智飞生物
SZ300122",SZ300122,0.7261,-0.0445,0.0681,近2个月首推,4,医药生物,大市值,粤开证券,,,2021-01-05,A300122
3353,3353,2021_01_part3.xlsx,2021/1/5,"广 联 达
SZ002410",SZ002410,0.4685,0.0286,0.0541,连续2个月推荐,1,计算机,中市值,粤开证券,,,2021-01-05,A002410
3354,3354,2021_01_part3.xlsx,2021/1/5,"迈瑞医疗
SZ300760",SZ300760,0.8569,-0.0082,0.0526,连续12个月推荐,2,医药生物,大市值,粤开证券,,,2021-01-05,A300760
3355,3355,2021_01_part3.xlsx,2021/1/5,"爱尔眼科
SZ300015",SZ300015,0.8675,-0.0115,0.0513,近2个月首推,1,医药生物,大市值,粤开证券,,,2021-01-05,A300015
3356,3356,2021_01_part3.xlsx,2021/1/5,"恒立液压
SH601100",SH601100,0.3158,-0.0235,0.0369,连续6个月推荐,3,机械设备,大市值,粤开证券,,,2021-01-05,A601100
3357,3357,2021_01_part3.xlsx,2021/1/5,"大族激光
SZ002008",SZ002008,0.2646,-0.0164,0.0026,近2个月首推,1,电子,中市值,粤开证券,,,2021-01-05,A002008
3358,3358,2021_01_part3.xlsx,2021/1/5,"伊利股份
SH600887",SH600887,0.3845,-0.0136,-0.0038,近2个月首推,2,食品饮料,大市值,粤开证券,,,2021-01-05,A600887
3359,3359,2021_01_part3.xlsx,2021/1/5,"立讯精密
SZ002475",SZ002475,0.222,0.0208,-0.0538,连续13个月推荐,3,电子,大市值,粤开证券,,,2021-01-05,A002475
3360,3360,2021_01_part3.xlsx,2021/1/5,"亿纬锂能
SZ300014",SZ300014,0.853,-0.0025,0.3067,连续4个月推荐,4,电气设备,大市值,西部证券,,,2021-01-05,A300014
3361,3361,2021_01_part3.xlsx,2021/1/5,"万达电影
SZ002739",SZ002739,0.0727,-0.0025,0.1864,连续2个月推荐,4,传媒,中市值,西部证券,,,2021-01-05,A002739
3362,3362,2021_01_part3.xlsx,2021/1/5,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,0.1355,连续13个月推荐,9,非银金融,大市值,西部证券,,,2021-01-05,A300059
3363,3363,2021_01_part3.xlsx,2021/1/5,"华夏航空
SZ002928",SZ002928,0.6248,-0.0431,0.1146,连续2个月推荐,1,交通运输,小市值,西部证券,,,2021-01-05,A002928
3364,3364,2021_01_part3.xlsx,2021/1/5,"长城汽车
SH601633",SH601633,0.8412,-0.0056,0.1087,连续11个月推荐,2,汽车,大市值,西部证券,,,2021-01-05,A601633
3365,3365,2021_01_part3.xlsx,2021/1/5,"西部矿业
SH601168",SH601168,0.5484,-0.0444,-0.0121,连续4个月推荐,1,有色金属,中市值,西部证券,,,2021-01-05,A601168
3366,3366,2021_01_part3.xlsx,2021/1/5,"洛阳钼业
SH603993",SH603993,0.4064,-0.0514,-0.0304,连续2个月推荐,4,有色金属,中市值,西部证券,,,2021-01-05,A603993
3367,3367,2021_01_part3.xlsx,2021/1/5,"宝钛股份
SH600456",SH600456,0.4815,-0.0007,-0.1004,近2个月首推,1,有色金属,小市值,西部证券,,,2021-01-05,A600456
3368,3368,2021_01_part3.xlsx,2021/1/5,"中金公司
SH601995",SH601995,0.6132,-0.0028,-0.1895,近12个月首推,1,非银金融,小市值,西部证券,,,2021-01-05,A601995
3369,3369,2021_01_part3.xlsx,2021/1/5,"科 达 利
SZ002850",SZ002850,0.5454,-0.0163,-0.1897,近12个月首推,1,电气设备,小市值,西部证券,,,2021-01-05,A002850
3370,3370,2021_01_part3.xlsx,2021/1/5,"浙江美大
SZ002677",SZ002677,0.6997,-0.0047,0.2178,近3个月首推,1,家用电器,小市值,国元证券,,,2021-01-05,A002677
3371,3371,2021_01_part3.xlsx,2021/1/5,"通策医疗
SH600763",SH600763,0.9752,-0.0195,0.0992,近2个月首推,2,医药生物,大市值,国元证券,,,2021-01-05,A600763
3372,3372,2021_01_part3.xlsx,2021/1/5,"安恒信息
科688023",科688023,0.5187,0.0286,0.0295,连续3个月推荐,1,计算机,小市值,国元证券,,,2021-01-05,A688023
3373,3373,2021_01_part3.xlsx,2021/1/5,"弘亚数控
SZ002833",SZ002833,0.6308,0.0999,0.0073,近3个月首推,1,机械设备,小市值,国元证券,,,2021-01-05,A002833
3374,3374,2021_01_part3.xlsx,2021/1/5,"新 易 盛
SZ300502",SZ300502,0.2171,-0.0102,-0.0142,连续2个月推荐,2,通信,小市值,国元证券,,,2021-01-05,A300502
3375,3375,2021_01_part3.xlsx,2021/1/5,"华 润 微
科688396",科688396,0.9053,0.0101,-0.0384,连续2个月推荐,1,电子,小市值,国元证券,,,2021-01-05,A688396
3376,3376,2021_01_part3.xlsx,2021/1/5,"完美世界
SZ002624",SZ002624,0.095,0.0009,-0.0753,连续2个月推荐,2,传媒,中市值,国元证券,,,2021-01-05,A002624
3377,3377,2021_01_part3.xlsx,2021/1/5,"龙蟠科技
SH603906",SH603906,0.966,-0.0124,-0.1013,连续3个月推荐,2,化工,小市值,国元证券,,,2021-01-05,A603906
3378,3378,2021_01_part3.xlsx,2021/1/5,"隆基股份
SH601012",SH601012,0.8104,-0.0319,0.1665,连续7个月推荐,4,电气设备,大市值,国盛证券,,,2021-01-05,A601012
3379,3379,2021_01_part3.xlsx,2021/1/5,"三友化工
SH600409",SH600409,0.554,-0.0083,0.1463,近2个月首推,1,化工,中市值,国盛证券,,,2021-01-05,A600409
3380,3380,2021_01_part3.xlsx,2021/1/5,"泸州老窖
SZ000568",SZ000568,0.7075,-0.0325,0.1395,连续13个月推荐,7,食品饮料,大市值,国盛证券,,,2021-01-05,A000568
3381,3381,2021_01_part3.xlsx,2021/1/5,"宁波银行
SZ002142",SZ002142,0.7726,-0.0017,0.0889,连续3个月推荐,2,银行,大市值,国盛证券,,,2021-01-05,A002142
3382,3382,2021_01_part3.xlsx,2021/1/5,"天 融 信
SZ002212",SZ002212,0.1745,0.0005,-0.0114,连续2个月推荐,1,计算机,中市值,国盛证券,,,2021-01-05,A002212
3383,3383,2021_01_part3.xlsx,2021/1/5,"新 易 盛
SZ300502",SZ300502,0.2171,-0.0102,-0.0142,连续2个月推荐,2,通信,小市值,国盛证券,,,2021-01-05,A300502
3384,3384,2021_01_part3.xlsx,2021/1/5,"中国平安
SH601318",SH601318,0.0217,-0.0336,-0.0908,连续6个月推荐,9,非银金融,大市值,国盛证券,,,2021-01-05,A601318
3385,3385,2021_01_part3.xlsx,2021/1/5,"紫光国微
SZ002049",SZ002049,0.7697,0.0031,-0.0968,近2个月首推,1,电子,中市值,国盛证券,,,2021-01-05,A002049
3386,3386,2021_01_part3.xlsx,2021/1/5,"亿 嘉 和
SH603666",SH603666,0.1485,0.0208,-0.1584,连续2个月推荐,1,机械设备,小市值,国盛证券,,,2021-01-05,A603666
3387,3387,2021_01_part3.xlsx,2021/1/5,"赛意信息
SZ300687",SZ300687,0.8323,-0.0429,0.2424,近12个月首推,1,计算机,小市值,东北证券,,,2021-01-05,A300687
3388,3388,2021_01_part3.xlsx,2021/1/5,"天奈科技
科688116",科688116,0.9763,-0.0271,0.1355,近12个月首推,2,化工,小市值,东北证券,,,2021-01-05,A688116
3389,3389,2021_01_part3.xlsx,2021/1/5,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,0.1355,连续13个月推荐,9,非银金融,大市值,东北证券,,,2021-01-05,A300059
3390,3390,2021_01_part3.xlsx,2021/1/5,"晨鸣纸业
SZ000488",SZ000488,0.533,-0.0175,0.1262,连续2个月推荐,1,轻工制造,小市值,东北证券,,,2021-01-05,A000488
3391,3391,2021_01_part3.xlsx,2021/1/5,"金丹科技
SZ300829",SZ300829,0.3258,-0.0122,0.0911,连续2个月推荐,1,农林牧渔,小市值,东北证券,,,2021-01-05,A300829
3392,3392,2021_01_part3.xlsx,2021/1/5,"光 韵 达
SZ300227",SZ300227,0.0926,0.0203,0.0343,连续2个月推荐,1,电子,小市值,东北证券,,,2021-01-05,A300227
